State,City,City_Count
WI,Newton,2
WI,Fence,2
WI,Highland,2
MT,Townsend,2
MS,Lake Cormorant,2
NM,Bluewater,2
PA,Shavertown,2
TX,Asherton,2
OK,Sulphur,2
LA,Forest Hill,2
MO,Butler,2
IL,Carbondale,2
OH,Williamsport,2
PA,Fredericktown,2
PA,Millersburg,2
WI,Amery,2
CA,Wilseyville,2
MO,Caruthersville,2
IL,Baileyville,2
IL,Barry,2
ME,Windsor,2
WA,Mattawa,2
NY,Appleton,2
NJ,Oakhurst,2
VA,Head Waters,2
MI,Lenox,2
MA,Huntington,2
AR,Tyronza,2
AR,Alexander,2
IL,East Carondelet,2
MS,Bude,2
TN,Cottage Grove,2
SD,Rapid City,2
NY,Dundee,2
NY,Lyons Falls,2
OR,Lorane,2
WV,Logan,2
AR,De Witt,2
AL,Jacksonville,2
OH,Middle Point,2
OH,Farmdale,2
IA,Montour,2
NY,Speonk,2
GA,Brinson,2
MS,Kosciusko,2
OH,Norton,2
IA,Chelsea,2
PA,Lemont Furnace,2
NY,Laurel,2
NY,Natural Bridge,2
NY,Fallsburg,2
MI,Powers,2
MI,Atlanta,2
GA,Upatoi,2
WI,Saxon,2
MD,Glenwood,2
ND,Spiritwood,2
AL,Seale,2
AL,Chickasaw,2
IA,Hanlontown,2
GA,Davisboro,2
CO,Flagler,2
AR,Plainview,2
WI,Athens,2
NE,Holdrege,2
IL,Franklin,2
ND,Glen Ullin,2
IN,Switz City,2
IN,Swayzee,2
TN,Camden,2
PA,Leeper,2
NY,Scipio Center,2
TX,Avinger,2
LA,Springhill,2
IL,Mansfield,2
ND,Dickinson,2
MS,Booneville,2
AL,Vernon,2
OH,South Bloomingville,2
OH,Racine,2
TN,Henderson,2
CO,Moffat,2
AR,Perryville,2
OK,Ponca City,2
CA,Grover Beach,2
VT,Sheldon,2
ME,Lebanon,2
AL,Phil Campbell,2
OH,East Rochester,2
NM,Anton Chico,2
WV,Orlando,2
OK,Ramona,2
WI,Necedah,2
CA,Daggett,2
MT,Manhattan,2
AL,Vina,2
IN,Springville,2
PA,Shenandoah,2
NY,Machias,2
NJ,Pitman,2
TX,West Columbia,2
LA,Gueydan,2
MN,Campbell,2
WI,Galesville,2
CA,Zenia,2
MS,Banner,2
AL,Opp,2
PA,Osterburg,2
PA,Hastings,2
NY,Bayville,2
UT,Rockville,2
NJ,Stockton,2
MN,Clontarf,2
NC,Sunbury,2
ME,Mars Hill,2
PA,Lumberville,2
NY,Boston,2
NY,Rushville,2
TX,Llano,2
LA,Coushatta,2
WI,Owen,2
NC,Lake Lure,2
MO,Hayti,2
PA,Elton,2
NY,Tillson,2
VA,Kinsale,2
AR,Lincoln,2
WI,Wheeler,2
MO,Meramec,2
MO,Pleasant Hill,2
OH,South Point,2
PA,Exeter,2
TX,Meadows Place,2
KY,Milton,2
LA,District 3,2
MN,Taopi,2
AL,Skipperville,2
NY,Mayville,2
NY,Philadelphia,2
NY,Acra,2
KY,Jackson,2
GA,Dewy Rose,2
CO,Paoli,2
LA,Calhoun,2
ID,McCall,2
NC,Franklinville,2
IL,White Hall,2
TN,Cumberland City,2
PA,Rices Landing,2
NY,Glen Aubrey,2
TX,Farwell,2
AR,Grannis,2
TX,Bartlett,2
KY,Pikeville,2
MI,Mesick,2
MI,Manton,2
TX,Edna,2
AR,Roland,2
MN,Shevlin,2
NC,Mills River,2
IN,Osgood,2
TN,Auburntown,2
MT,Lolo,2
OH,Nelsonville,2
TX,Stockdale,2
FL,Parkland,2
AZ,Kykotsmovi Village,2
LA,Chauvin,2
DE,Delaware City,2
WA,Coulee Dam,2
PA,Cuddy,2
PA,Beaver Meadows,2
TX,Slaton,2
MI,Akron,2
WV,Mannington,2
GA,Whigham,2
GA,Damascus,2
KS,Colby,2
LA,Berwick,2
NY,Limestone,2
NY,Hogansburg,2
TX,Kennard,2
AR,Lake Village,2
VT,Mount Holly,2
VT,South Londonderry,2
IL,Allerton,2
AL,Sylvania,2
IN,Portland,2
IN,Norman,2
IA,Postville,2
NM,White Sands Missile Range,2
PA,Dilliner,2
PA,Fenelton,2
PA,Monroe Township,2
PA,Herminie,2
TX,Glen Rose,2
FL,Arcadia West,2
NC,Norwood,2
VT,Pownal,2
IA,Marcus,2
NM,Alto,2
NM,Miami,2
PA,Rogersville,2
MA,Cummington,2
FL,Yankeetown,2
MT,Dutton,2
IL,Neoga,2
IL,Tuscola,2
WA,Quinault,2
OH,Monclova,2
OH,New Bavaria,2
PA,Pulaski,2
MN,New Trier,2
WI,Eau Galle,2
WI,Lone Rock,2
IL,Cantrall,2
TN,Newbern,2
KS,Perry,2
LA,Lena,2
WI,South Range,2
ME,Hodgdon,2
MS,Winona,2
IA,Milton,2
MT,Hardin,2
VT,North Troy,2
TN,Church Hill,2
NM,Bosque,2
NY,Ellenburg Center,2
FL,Mexico Beach,2
AR,Horatio,2
MN,Underwood,2
ME,Peru,2
NH,Pinkhams,2
TX,Alton,2
VT,West Charleston,2
OH,Big Prairie,2
IA,Eagle Grove,2
NJ,Mantoloking,2
CO,Coalmont,2
OK,Clinton,2
MN,Aurora,2
NJ,Wallington,2
NM,Grenville,2
NY,Loch Sheldrake,2
TX,Richland,2
TX,Kingsland,2
TX,Reno,2
KS,Jetmore,2
MD,Freeland,2
IA,Algona,2
CO,Silverton,2
WI,Rio,2
MD,Massey,2
IN,Tell City,2
PA,Saint Clair,2
PA,Jefferson Township,2
PA,Wapwallopen,2
NY,Bloomingdale,2
NY,Tannersville,2
UT,Greenville,2
KY,Calvert City,2
WY,Baggs,2
TX,Pineland,2
NC,Cramerton,2
NC,Linden,2
VT,Stowe,2
MS,Hickory Flat,2
OH,West Mansfield,2
MI,Gowen,2
WI,Little Chute,2
CA,Trona,2
WA,Toppenish,2
PA,Kresgeville,2
SD,Freeman,2
VA,Three Chopt,2
NC,Boonville,2
NC,Spencer,2
IL,Chebanse,2
RI,Chepachet,2
CO,Drake,2
OK,Fletcher,2
CT,Tariffville,2
MS,Lexington,2
IA,Mount Ayr,2
TX,Leona,2
NJ,New Egypt,2
VA,Urbanna,2
RI,Harrisville,2
WV,Hedgesville,2
WI,Eldorado,2
MO,Eugene,2
OH,Lakeview,2
OH,North Benton,2
OH,Lowell,2
TN,Lyles,2
NY,Glenford,2
OK,Anadarko,2
IL,Bethalto,2
PA,Dysart,2
PA,Clarence,2
GA,Millwood,2
NC,Bunnlevel,2
IL,Alexander,2
AL,Higdon,2
PA,University Park,2
NY,Thornwood,2
KY,Somerset,2
CT,Ivoryton,2
CT,North Granby,2
MT,Ennis,2
MO,Vienna,2
PA,Bushkill,2
VA,Rockbridge Baths,2
VA,Elk Creek,2
WI,Alma,2
DE,Marydel,2
IA,Clarence,2
NM,Quemado,2
VA,Virginia State University,2
WV,Horner,2
WI,Conrath,2
MT,Cardwell,2
IA,Greeley,2
PA,Forksville,2
NY,Copake Falls,2
UT,Skull Valley,2
VA,Coleman Falls,2
TX,Rosanky,2
IA,Lake Mills,2
NY,Varysburg,2
AR,Goodwin,2
ID,Stanley,2
MT,Volborg,2
MO,Mountain Grove,2
IN,Berne,2
TN,Surgoinsville,2
IA,Rembrandt,2
NY,Leicester,2
VA,Center Cross,2
MI,Jonesville,2
MA,South Dartmouth,2
MS,Mantachie,2
IN,Bunker Hill,2
VA,Henry,2
TX,Canutillo,2
WV,Grafton,2
GA,Fargo,2
KS,Salina,2
WI,Trempealeau,2
MO,Colfax,2
WA,Granger,2
MS,Guntown,2
KY,Slaughters,2
ID,Sweet,2
CA,Cedarville,2
CA,East Sierra,2
MT,Conner,2
MT,Stanford,2
NC,Pinetown,2
NM,San Patricio,2
NY,Springfield Center,2
TX,Godley,2
NH,Deering,2
MN,Wykoff,2
WI,Florence,2
CA,Callahan,2
NE,Minatare,2
NC,Bailey,2
NC,Bahama,2
MO,Carterville,2
IL,Millstadt,2
PA,Dalton,2
MI,Fenwick,2
KS,Carbondale,2
VT,Brookline,2
IL,Dennison,2
WA,Dayton,2
OH,Malinta,2
PA,Bradfordwoods,2
PA,Vintondale,2
PA,Springville,2
NY,Conewango Valley,2
CO,Matheson,2
FL,Fanning Springs,2
OH,Wheelersburg,2
TN,Eidson,2
NM,Angel Fire,2
KY,Coxs Creek,2
MN,Lake Benton,2
MT,Bonner,2
NC,Eagle Springs,2
WA,Prescott,2
TX,Springtown,2
NH,Freedom,2
TX,Lumberton,2
WV,Harman,2
GA,Luthersville,2
IL,Argenta,2
MS,Buckatunna,2
SD,Kadoka,2
NY,Rotterdam Junction,2
TX,Jourdanton,2
KS,Maple Hill,2
CO,Joes,2
VT,Ferrisburgh,2
MO,Hallsville,2
NY,Hensonville,2
NY,Stafford,2
TX,Lavon,2
IN,Wheatfield,2
IA,Ocheyedan,2
KY,Berry,2
NH,Greens,2
MA,Worthington,2
MO,Altamont,2
ME,Westfield,2
MS,West,2
IN,Linton,2
OH,Richmond,2
TN,Englewood,2
PA,Shelocta,2
MN,Williams,2
CA,Randsburg,2
MT,Glasgow,2
VT,Jeffersonville,2
IL,Tilton,2
IL,Griggsville,2
WA,Usk,2
IN,Fredericksburg,2
TX,Brenham,2
TX,Hooks,2
CO,Arlington,2
FL,Malone,2
MN,Bigelow,2
ID,Corral,2
MO,Leslie,2
AL,Whatley,2
IA,Woodburn,2
NY,Ilion,2
NY,Jeffersonville,2
WI,Siren,2
MT,Bigfork,2
ND,Mapleton,2
TN,Woodlawn,2
VA,Fort A P Hill,2
WV,Masontown,2
MA,Petersham,2
WI,Eland,2
NC,Grifton,2
MO,Collins,2
OH,Austinburg,2
IA,Pomeroy,2
VA,Hague,2
KY,Ulysses,2
MI,Bailey,2
TX,Brady,2
OK,Lahoma,2
CA,North El Dorado,2
CA,Albany,2
NE,Norfolk,2
NC,Pisgah Forest,2
WA,Gig Harbor Peninsula,2
PA,Yatesboro,2
NJ,Upper,2
NH,Tamworth,2
MI,Berkley,2
FL,Lighthouse Point,2
MI,Sodus,2
NE,Lindsay,2
NC,Spindale,2
MI,Oscoda,2
TX,Vega,2
KS,South Haven,2
AR,Dover,2
MT,Shepherd,2
NC,Poplar Branch,2
IA,Le Grand,2
VA,Tazewell,2
VA,Boston,2
TX,Post,2
OK,Waukomis,2
AL,Prichard,2
PA,Williamsburg,2
NY,Shokan,2
VA,Fort Blackmore,2
UT,Fielding,2
WI,Minocqua,2
MO,Bunceton,2
OH,Saint Louisville,2
TN,Petersburg,2
NY,De Kalb Junction,2
TX,Hallettsville,2
KS,Erie,2
AZ,Keams Canyon,2
WI,Colby,2
WI,New Richmond,2
OH,Crooksville,2
IA,Leighton,2
IA,Parkersburg,2
PA,Kempton,2
NY,Gilboa,2
NJ,Mine Hill,2
NH,Mont Vernon,2
MI,Marysville,2
WV,Fayetteville,2
WI,Prentice,2
CA,El Macero,2
MT,Lakeside,2
VT,Guilford,2
IL,Armington,2
IL,Sheldon,2
ME,Clifton,2
AL,Roanoke,2
OR,Broadbent,2
WI,Potosi,2
MT,Huntley,2
NC,Kelford,2
IN,Westport,2
OH,Southington,2
NY,Irondequoit,2
NY,Leeds,2
GA,Boston,2
WI,White Lake,2
IA,Fayette,2
GA,Martin,2
OK,Sallisaw,2
MI,Presque Isle,2
WI,Mount Calvary,2
NC,East Bend,2
MO,Holden,2
IL,Northlake,2
IL,Fairfield,2
AL,Fort Rucker,2
IN,Rising Sun,2
OH,Middleport,2
MS,Ackerman,2
TN,Friendship,2
GA,Porterdale,2
WI,Gays Mills,2
MD,Harmans,2
IL,Mounds,2
IL,Sparta,2
MS,Pinola,2
MI,Sand Lake,2
MI,Wallace,2
KS,Tribune,2
LA,District 5,2
NC,Tar Heel,2
OH,Aberdeen,2
OH,Dundee,2
TN,Decaturville,2
KY,Rush,2
WY,Etna,2
NM,Logan,2
PA,Saxonburg,2
NY,Canandaigua,2
TX,Northwest Travis,2
OK,Locust Grove,2
LA,Cotton Valley,2
ID,Bruneau,2
MO,Brighton,2
MO,Kirksville,2
IL,Carthage,2
IL,Smithboro,2
IN,Star City,2
KY,Ryland Heights,2
OK,Union City,2
NE,Cozad,2
MD,Clements,2
IL,Merrionette Park,2
IL,Savanna,2
AL,Malvern,2
KY,Lancaster,2
TX,Shamrock,2
MN,Fosston,2
NE,Randolph,2
MO,Eolia,2
GA,Andersonville,2
AR,Garland City,2
WI,Poplar,2
NC,Otto,2
AL,Delta,2
OH,Vickery,2
NY,Hartwick,2
GA,Keysville,2
MO,Webb City,2
IL,Hodgkins,2
MS,Vardaman,2
IN,Hillsboro,2
OH,Hicksville,2
SD,Wall,2
MA,Feeding Hills,2
MA,Haydenville,2
KS,McPherson,2
AR,Mountainburg,2
VT,Northfield,2
ME,New Vineyard,2
IA,Farmersburg,2
PA,Gilbert,2
NJ,Pequannock,2
MI,North Branch,2
MN,Duluth city,2
ID,Hope,2
MO,Forest City,2
IN,Moores Hill,2
IA,Greenville,2
TX,Athens,2
VA,Mitchells,2
TX,Fowlerton,2
WI,Arcadia,2
MT,Sula,2
WA,Newcastle,2
IN,Bluffton,2
NY,Upper Jay,2
NY,Margaretville,2
WV,Littleton,2
GA,Woodville,2
MN,Delavan,2
NC,Brevard,2
NC,Moncure,2
IL,Lena,2
OH,Olmsted Falls,2
OH,New Holland,2
IA,Janesville,2
NJ,Estell Manor,2
NH,Goshen,2
MI,Hickory Corners,2
TX,Texline,2
FL,Pinetta,2
MN,Elmore,2
NV,Lamoille,2
NE,Waco,2
IA,Albia,2
KS,Collyer,2
LA,District 6,2
LA,Saint Francisville,2
MN,Hancock,2
ID,Hagerman,2
IN,Perrysville,2
PA,West Milton,2
PA,Freeland,2
PA,Point Marion,2
NH,Jefferson,2
WV,Pennsboro,2
AR,Maynard,2
WI,Bruce,2
WI,Cambria,2
MT,Martinsdale,2
MD,Worton,2
MO,Dearborn,2
OH,Laurelville,2
NY,Frewsburg,2
GA,Bowman,2
KS,Linwood,2
MN,Dunnell,2
NC,Thurmond,2
WA,Soap Lake,2
MS,Satartia,2
AL,Pleasant Grove,2
AL,Wedowee,2
TN,Pall Mall,2
TN,New Tazewell,2
IA,Grand River,2
NM,Hatch,2
TX,Wheeler,2
GA,Manor,2
NC,Manteo,2
MD,Delmar,2
ME,Thomaston,2
WA,Grayland,2
IN,Roachdale,2
OH,New Madison,2
OH,Danbury,2
NY,Cohocton,2
VA,Ewing,2
NH,Madison,2
WV,Slatyfork,2
MA,Sandisfield,2
CO,Castle Pines,2
OK,McLoud,2
AZ,Eden,2
WI,Sullivan,2
VT,North Clarendon,2
MD,North Brentwood,2
MO,Osborn,2
IN,Lapel,2
PA,Harwick,2
NY,La Fargeville,2
WY,Parkman,2
TX,Kemp,2
SC,Waccamaw Neck,2
CA,Kernville,2
MT,Neihart,2
MT,Deer Lodge,2
IL,Galena,2
NM,Aztec,2
VA,Somerset,2
KY,Kevil,2
MI,Hale,2
AZ,Sonoita,2
MT,Greycliff,2
VT,Athens,2
IL,Norris City,2
PA,Laurys Station,2
NY,Heuvelton,2
VA,Sandy Hook,2
AR,Monticello,2
CA,Taylorsville,2
ME,Norridgewock,2
NY,Adams,2
MN,Sabin,2
NE,Ames,2
NC,Sneads Ferry,2
IA,Merrill,2
TX,Cookville,2
GA,Norman Park,2
CO,Crawford,2
FL,Clarksville,2
NC,Salvo,2
MO,Rich Hill,2
MO,Nixa,2
ME,Glenburn,2
PA,Westport,2
NY,Delevan,2
MI,Capac,2
TX,Muleshoe,2
MA,Millers Falls,2
FL,East Marion,2
AR,Lockesburg,2
SC,Sheldon,2
NC,Council,2
PA,Canton,2
NY,Stittville,2
NY,High Falls,2
CO,Superior,2
NC,Goldston,2
IL,Roxana,2
IL,Sandwich,2
IN,Metamora,2
OH,New Waterford,2
LA,Franklin,2
WI,Pelican Lake,2
NE,Shelton,2
MD,Willards,2
IN,Paragon,2
NY,Hector,2
NH,Roxbury,2
OK,Fairfax,2
MS,Carthage,2
OH,Midland,2
PA,Turbotville,2
NY,Saranac,2
NY,Lido Beach,2
VA,Carrsville,2
MN,McIntosh,2
CA,Etna,2
NE,Dodge,2
NC,Prospect Hill,2
IL,Indian Head Park,2
ME,West Paris,2
PA,Ashley,2
NY,Clyde,2
NH,Rye,2
KS,Elmdale,2
MD,District 14,2
MO,Amazonia,2
IL,Sleepy Hollow,2
IL,Somonauk,2
PA,Ickesburg,2
KS,Scranton,2
VT,Brookfield,2
NY,Edgewood,2
VA,Craigsville,2
NH,Charlestown,2
AR,Weiner,2
MN,Lismore,2
NV,Pahrump,2
CA,Dillon Beach,2
CA,Hyampom,2
MD,Georgetown,2
MO,Greenwood,2
OH,Pleasant Hill,2
OH,Rushsylvania,2
PA,Milan,2
VA,Jeffersonton,2
VA,Copper Hill,2
WY,Ranchester,2
MI,Jasper,2
TX,Iraan,2
WV,Reedy,2
OK,Rose,2
AZ,Hotevilla,2
KY,Hardin,2
OK,Arcadia,2
ID,Victor,2
CT,Rockfall,2
CT,West Granby,2
MO,Walnut Shade,2
IL,South Barrington,2
WA,Lummi Island,2
IN,Dubois,2
OH,Blue Rock,2
OH,Clarksburg,2
PA,Landisburg,2
PA,Stevensville,2
WY,Glendo,2
TX,Kountze,2
GA,Midville,2
AR,Dierks,2
NC,Sandy Ridge,2
NC,Cape Carteret,2
NC,Coats,2
IL,Rantoul,2
AL,Mount Hope,2
NM,Farmington,2
MN,Stanchfield,2
MT,Crow Agency,2
MT,Elmo,2
IL,Capron,2
WA,Republic,2
IN,Shelburn,2
PA,Sheffield,2
PA,Effort,2
NY,Winthrop,2
VA,Lottsburg,2
GA,Homerville,2
CO,Arapahoe,2
AR,Newport,2
WI,Rubicon,2
WI,Abrams,2
NE,Paxton,2
NC,Kelly,2
IL,Kinmundy,2
MS,Forest,2
NY,Childwold,2
WY,Midwest,2
KS,Cottonwood Falls,2
AR,Pottsville,2
WI,Bayfield,2
ID,Kendrick,2
NM,Ohkay Owingeh,2
NY,East Otto,2
NH,Madbury,2
OK,Mead,2
NJ,West Caldwell,2
CA,Green Valley Lake,2
MT,East Helena,2
IL,Alma,2
VA,Keeling,2
VA,Red House,2
KY,Sebree,2
NH,Surry,2
GA,Dearing,2
GA,Pelham,2
FL,Rosemary Beach,2
LA,Church Point,2
MN,Storden,2
NC,Richfield,2
IL,Chenoa,2
TN,Walland,2
PA,New Albany,2
WY,Wilson,2
TX,Thornton,2
TX,Maud,2
GA,Lakeland,2
AZ,Saint Michaels,2
NC,Elk Park,2
IL,Shirley,2
IN,LaGrange,2
PA,Beavertown,2
MI,Springfield,2
GA,Whitesburg,2
MN,Pipestone,2
NC,Maple Hill,2
MO,Billings,2
AL,Kimberly,2
OH,Polk,2
TN,Hartsville,2
NY,Freedom,2
TX,Moore,2
GA,Clayton,2
KS,Baldwin City,2
FL,Jacksonville East,2
FL,Virginia Gardens,2
ID,Midvale,2
ID,Oldtown,2
NE,Geneva,2
NC,Archdale,2
NC,Stacy,2
MO,Ridgeway,2
OH,Smithville,2
OH,Leipsic,2
IA,Wheatland,2
PA,Rew,2
KY,Mount Washington,2
MA,Shutesbury,2
ID,Leadore,2
IL,Kewanee,2
IA,Zwingle,2
NM,Glenwood,2
PA,Linesville,2
NC,Blowing Rock,2
NC,Grantsboro,2
IL,Pawnee,2
ME,Bridgewater,2
OH,Pleasant City,2
NM,Ojo Caliente,2
NY,Dalton,2
OK,Wagoner,2
UT,Sterling,2
SC,Atlantic Beach,2
CA,Woody,2
WA,Silverlake,2
NM,Grady,2
PA,Tafton,2
KY,Smiths Grove,2
OK,Gotebo,2
OK,Mangum,2
MN,Mc Grath,2
MO,Eagle Rock,2
IL,Mossville,2
IA,Jolley,2
IA,Elberon,2
NY,Henderson,2
AR,Mena,2
MO,Jasper,2
IL,Gibson City,2
AL,Lynn,2
TN,Sequatchie,2
MI,Montague,2
TX,Powderly,2
AZ,Elgin,2
LA,Abita Springs,2
CA,Glennville,2
DE,Port Penn,2
OH,Beach City,2
IA,Marquette,2
NM,Vallecitos,2
TX,San Antonio Central,2
AR,Gentry,2
MS,Raymond,2
IN,Linden,2
OH,Graytown,2
IA,Orient,2
IA,Montrose,2
NM,Mora,2
PA,New Philadelphia,2
PA,Saxton,2
NY,Woodhull,2
MI,Fairview,2
KS,Wakeeney,2
MT,Gallatin Gateway,2
MO,New Franklin,2
WA,Sunnyside,2
PA,Clifton Township,2
NJ,Gladstone,2
GA,Flintstone,2
OK,Quapaw,2
MN,Loretto,2
OH,Jacobsburg,2
IA,Redfield,2
TX,Cooper,2
LA,Kinder,2
CA,Forest Knolls,2
MO,Moberly,2
IN,Whiting,2
IA,Red Oak,2
PA,Sutersville,2
NY,Watkins Glen,2
AZ,Marble Canyon,2
LA,Maurepas,2
WI,New Glarus,2
OH,Dillonvale,2
PA,Laurelton,2
VA,Java,2
VA,Ebony,2
MI,Ceresco,2
MI,River Rouge,2
MT,Norris,2
NC,Fremont,2
DE,Ellendale,2
IL,Hillsdale,2
IL,Red Bud,2
OH,Rudolph,2
OR,Blachly,2
MA,Charlemont,2
OK,Oklahoma City Southwest,2
IA,Honey Creek,2
UT,Provo-Orem,2
WY,Bondurant,2
KS,Mullinville,2
LA,Summerfield,2
IN,Newberry,2
IN,Elizabeth,2
NM,Hernandez,2
PA,Cabot,2
NY,Cassadaga,2
NY,West Oneonta,2
NJ,Brigantine,2
VA,Dyke,2
KS,Clearwater,2
IL,Mount Carmel,2
IA,Van Meter,2
IA,Maurice,2
NY,Parksville,2
TX,Fort Davis,2
ME,Mercer,2
NY,Morrisonville,2
OK,Fairland,2
LA,Oscar,2
AL,Geneva,2
OH,Rockford,2
MI,Idlewild,2
AR,Hartman,2
VT,Guildhall,2
IL,Christopher,2
MS,Beaumont,2
IA,Cherokee,2
NE,Dakota City,2
NC,Barnardsville,2
MS,Walls,2
AL,Louisville,2
AL,Jacksons Gap,2
OH,Glenmont,2
IA,Swea City,2
TX,La Joya,2
TX,Del Rio,2
AR,Paragould,2
MD,Oxford,2
MO,Holts Summit,2
IL,Magnolia,2
ME,Cornish,2
AL,Gordon,2
IA,Clarinda,2
NY,Gardiner,2
NY,Palisades,2
MI,Sherwood,2
MI,Britton,2
WI,Barton,2
WI,Platteville,2
MT,Whitefish,2
NC,Casar,2
PA,Masontown,2
VA,Bent Mountain,2
TX,Strawn,2
TX,Ralls,2
GA,Waverly Hall,2
CO,Haxtun,2
NC,Sims,2
ID,Marsing,2
ID,Pollock,2
MT,Raynesford,2
VT,Brandon,2
AL,Newville,2
SD,Vivian,2
UT,Moroni,2
KY,Leitchfield,2
MT,Wibaux,2
IL,Kell,2
IL,San Jose,2
IL,Lawrenceville,2
PA,Petrolia,2
PA,Dupont,2
NH,Wilmot,2
TX,Long Branch,2
UT,Alpine,2
MN,Kerrick,2
MN,Brooks,2
MN,Cyrus,2
MO,Lamar,2
IL,Wenona,2
OH,Lynchburg,2
PA,Olanta,2
NY,Antwerp,2
CO,Rollinsville,2
AR,Mountain Home,2
LA,Winnsboro,2
WI,Deer Park,2
ME,Nobleboro,2
TN,Paris,2
IA,Schaller,2
PA,Whiteford,2
PA,Morgan,2
KY,Bromley,2
AR,Wabbaseka,2
CA,La Quinta,2
IN,Morocco,2
PA,Fredonia,2
NY,North Blenheim,2
KY,Sulphur,2
MI,Pewamo,2
KS,Alma,2
AZ,Whiteriver,2
WI,Marion,2
WI,Oakfield,2
IL,Clare,2
WA,Benton City,2
WA,Inchelium,2
NY,South Otselic,2
TX,Keene,2
KS,Coffeyville,2
AR,Gravette,2
AR,Saint Joe,2
MD,Mount Savage,2
PA,Sligo,2
PA,Mapleton Depot,2
NJ,Jamesburg,2
VA,Pittsville,2
NE,Nickerson,2
AL,Ralph,2
IA,Peosta,2
NJ,Alpha,2
VA,Saltville,2
VA,Locust Hill,2
VA,Mouth Of Wilson,2
WI,Superior city,2
MD,Dayton,2
IL,Watson,2
AL,Stevenson,2
IA,Renwick,2
PA,Jamestown,2
FL,Cross City,2
AZ,Polacca,2
TX,De Berry,2
GA,Sugar Valley,2
MA,Dennis Port,2
CO,Cope,2
AL,Cowarts,2
IN,Edwardsport,2
TN,Enville,2
PA,Hopwood,2
PA,Wattsburg,2
NY,Sylvan Beach,2
ME,Wilton,2
IA,Swaledale,2
NY,Cheektowaga,2
NY,Palenville,2
NY,Hurley,2
NY,Willow,2
NH,Newfields,2
TX,Littlefield,2
MA,Gilbertville,2
ME,Monticello,2
TN,Centerville,2
TN,Iron City,2
IA,Hedrick,2
FL,Bell,2
UT,Richmond,2
WV,Summit Point,2
LA,Campti,2
WI,Lake Tomahawk,2
MT,Pendroy,2
IL,Carlinville,2
IN,South Whitley,2
OH,Kimbolton,2
IA,Defiance,2
NM,Los Ranchos,2
NJ,Delmont,2
MI,Watersmeet,2
MI,Addison,2
CO,Arriba,2
WI,Beldenville,2
CA,Sherwood Forest,2
CA,Calipatria,2
IL,Mulberry Grove,2
OH,Brinkhaven,2
NY,Paul Smiths,2
NY,North Lawrence,2
NY,Lake Placid,2
RI,Oakland,2
NH,Center Sandwich,2
TX,Mountain Home,2
MA,Vineyard Haven,2
MA,Boylston,2
KS,Beattie,2
AR,Imboden,2
OK,Elgin,2
MT,Troy,2
MD,University Park,2
MO,Labadie,2
ME,Belmont,2
IN,Ridgeville,2
NY,Turin,2
NY,Bemus Point,2
VA,Shipman,2
MN,Cleveland,2
MT,Ravalli,2
OH,Reedsville,2
NY,Mumford,2
KS,Lebo,2
WI,Spencer,2
ID,Plummer,2
MT,Gold Creek,2
MT,Winnett,2
IN,La Fontaine,2
IN,Hoagland,2
OH,Bay Village,2
TX,Santa Elena,2
MO,Chillicothe,2
OH,Bidwell,2
TN,Kimberlin Heights,2
IA,Sheldon,2
NY,East Atlantic Beach,2
NY,Hobart,2
VA,Claudville,2
MI,Glen Arbor,2
TX,Decatur,2
LA,Sibley,2
IL,Roodhouse,2
OH,Perrysville,2
PA,Cranesville,2
TX,Mason,2
WV,Hernshaw,2
CA,Orleans,2
CT,Old Greenwich,2
IA,Melbourne,2
SD,Parkston,2
NY,Gainesville,2
VA,Stephenson,2
MD,District 2,2
OH,Andover,2
TN,Robbins,2
IA,Odebolt,2
IA,Corning,2
VA,Columbia,2
NH,North Conway,2
KS,Larned,2
WI,Horicon,2
NC,Locust,2
NC,Leicester,2
VT,Norwich,2
MS,Sarah,2
IA,Hazleton,2
IA,La Motte,2
PA,Elmhurst Township,2
WV,Valley Bend,2
GA,Manchester,2
UT,Glendale,2
IL,Ridott,2
TN,Evensville,2
NM,Valmora,2
WV,Bartow,2
MA,North Adams,2
MO,Crystal City,2
OH,Holmesville,2
IA,Fredericksburg,2
PA,Cressona,2
PA,Big Cove Tannery,2
MI,Eckerman,2
MN,Barnesville,2
NC,Nags Head,2
IL,Hoyleton,2
NM,White Sands,2
VA,Skipwith,2
AR,Black Rock,2
MO,Exeter,2
WA,Tekoa,2
MI,Bitely,2
TX,Hemphill,2
TX,Ranger,2
GA,Bristol,2
GA,Hartsfield,2
AR,Garfield,2
AR,Center Ridge,2
OH,Belle Center,2
IA,Camanche,2
IA,Pleasantville,2
PA,Manor,2
AR,Montrose,2
WI,Boscobel,2
WA,Garfield,2
IN,Huntingburg,2
OH,Edison,2
PA,Corry,2
VA,Hardyville,2
VA,Hume,2
MI,Brutus,2
WI,Mondovi,2
IL,Mineral,2
IL,Hinckley,2
IN,Redkey,2
IA,Tracy,2
NY,Schenevus,2
OR,Williams,2
MI,Beulah,2
TX,Mirando City,2
FL,West Brevard,2
AR,Sherwood,2
NE,Sutherland,2
NC,Garland,2
IL,Steeleville,2
IN,Greenville,2
IA,Edgewood,2
NY,Rock Stream,2
NY,Pine City,2
NY,Lacona,2
KY,Beaver Dam,2
OK,Glencoe,2
AZ,Topock,2
WI,Melrose,2
IL,Putnam,2
